x,y,path
19.9424,28.9547,221
18.0006,29.4336,221
16.1118,28.7759,221
14.1142,28.6791,221
12.8613,27.1201,221
10.9296,26.6021,221
9.97917,24.8424,221
10.0019,22.8425,221
8.03141,22.4999,221
6.3001,21.4986,221
4.90335,20.0672,221
4.0225,18.2716,221
4.94863,16.4989,221
2.99926,16.0518,221
3.95235,14.2935,221
2.15761,13.4109,221
2.66634,11.4767,221
2.09181,9.56098,221
1.93345,7.56726,221
3.44312,6.25543,221
5,5,221
40.342,44.8761,222
40.1611,42.8843,222
38.2987,43.6132,222
38.5445,41.6284,222
39.7241,40.0133,222
38.9947,38.1511,222
36.996,38.2249,222
35.1559,39.0085,222
33.7328,40.4137,222
31.7561,40.1093,222
29.9535,40.9758,222
30.23,38.995,222
29.9431,37.0157,222
30.1286,35.0243,222
30.0099,33.0278,222
28.0724,33.5239,222
28.0923,35.5238,222
26.1958,36.1587,222
26.0375,34.165,222
24.3831,33.0411,222
23.0615,31.54,222
23.1382,29.5414,222
23.7005,27.6221,222
21.7685,28.1389,222
19.9424,28.9547,222
18.0006,29.4336,222
16.1118,28.7759,222
14.1142,28.6791,222
12.8613,27.1201,222
10.9296,26.6021,222
9.97917,24.8424,222
10.0019,22.8425,222
8.03141,22.4999,222
6.3001,21.4986,222
4.90335,20.0672,222
4.0225,18.2716,222
4.94863,16.4989,222
2.99926,16.0518,222
3.95235,14.2935,222
2.15761,13.4109,222
2.66634,11.4767,222
2.09181,9.56098,222
1.93345,7.56726,222
3.44312,6.25543,222
5,5,222
8.30266,40.5586,223
10.2481,41.0223,223
11.3903,39.3806,223
12.9759,38.1615,223
13.4558,36.22,223
11.9421,34.9128,223
10.3875,33.6545,223
8.7258,32.5416,223
10,31,223
11.9361,28.8933,223
12.8613,27.1201,223
10.9296,26.6021,223
9.97917,24.8424,223
10.0019,22.8425,223
8.03141,22.4999,223
6.3001,21.4986,223
4.90335,20.0672,223
4.0225,18.2716,223
4.94863,16.4989,223
2.99926,16.0518,223
3.95235,14.2935,223
2.15761,13.4109,223
2.66634,11.4767,223
2.09181,9.56098,223
1.93345,7.56726,223
3.44312,6.25543,223
5,5,223
9.74392,48.4341,224
10.9792,46.8612,224
10.7267,44.8772,224
9.3601,43.4169,224
11.2473,42.7549,224
10.2481,41.0223,224
11.3903,39.3806,224
12.9759,38.1615,224
13.4558,36.22,224
11.9421,34.9128,224
10.3875,33.6545,224
8.7258,32.5416,224
10,31,224
11.9361,28.8933,224
12.8613,27.1201,224
10.9296,26.6021,224
9.97917,24.8424,224
10.0019,22.8425,224
8.03141,22.4999,224
6.3001,21.4986,224
4.90335,20.0672,224
4.0225,18.2716,224
4.94863,16.4989,224
2.99926,16.0518,224
3.95235,14.2935,224
2.15761,13.4109,224
2.66634,11.4767,224
2.09181,9.56098,224
1.93345,7.56726,224
3.44312,6.25543,224
5,5,224
46.3807,28.9379,225
45.148,30.5128,225
43.6429,31.8298,225
42.8873,33.6816,225
41.1148,32.7553,225
39.744,34.2116,225
37.7765,34.5711,225
36.6879,36.2488,225
36.996,38.2249,225
35.1559,39.0085,225
33.7328,40.4137,225
31.7561,40.1093,225
29.9535,40.9758,225
30.23,38.995,225
29.9431,37.0157,225
30.1286,35.0243,225
30.0099,33.0278,225
28.0724,33.5239,225
28.0923,35.5238,225
26.1958,36.1587,225
26.0375,34.165,225
24.3831,33.0411,225
23.0615,31.54,225
23.1382,29.5414,225
23.7005,27.6221,225
21.7685,28.1389,225
19.9424,28.9547,225
18.0006,29.4336,225
16.1118,28.7759,225
14.1142,28.6791,225
12.8613,27.1201,225
10.9296,26.6021,225
9.97917,24.8424,225
10.0019,22.8425,225
8.03141,22.4999,225
6.3001,21.4986,225
4.90335,20.0672,225
4.0225,18.2716,225
4.94863,16.4989,225
2.99926,16.0518,225
3.95235,14.2935,225
2.15761,13.4109,225
2.66634,11.4767,225
2.09181,9.56098,225
1.93345,7.56726,225
3.44312,6.25543,225
5,5,225
6.34942,19.4993,226
6.3001,21.4986,226
4.90335,20.0672,226
4.0225,18.2716,226
4.94863,16.4989,226
2.99926,16.0518,226
3.95235,14.2935,226
2.15761,13.4109,226
2.66634,11.4767,226
2.09181,9.56098,226
1.93345,7.56726,226
3.44312,6.25543,226
5,5,226
46.3807,28.9379,227
45.148,30.5128,227
43.6429,31.8298,227
42.8873,33.6816,227
41.1148,32.7553,227
39.744,34.2116,227
37.7765,34.5711,227
36.6879,36.2488,227
36.996,38.2249,227
35.1559,39.0085,227
33.7328,40.4137,227
31.7561,40.1093,227
29.9535,40.9758,227
30.23,38.995,227
29.9431,37.0157,227
30.1286,35.0243,227
30.0099,33.0278,227
28.0724,33.5239,227
28.0923,35.5238,227
26.1958,36.1587,227
26.0375,34.165,227
24.3831,33.0411,227
23.0615,31.54,227
23.1382,29.5414,227
23.7005,27.6221,227
21.7685,28.1389,227
19.9424,28.9547,227
18.0006,29.4336,227
16.1118,28.7759,227
14.1142,28.6791,227
12.8613,27.1201,227
10.9296,26.6021,227
9.97917,24.8424,227
10.0019,22.8425,227
8.03141,22.4999,227
6.3001,21.4986,227
4.90335,20.0672,227
4.0225,18.2716,227
4.94863,16.4989,227
2.99926,16.0518,227
3.95235,14.2935,227
2.15761,13.4109,227
2.66634,11.4767,227
2.09181,9.56098,227
1.93345,7.56726,227
3.44312,6.25543,227
5,5,227
46.3807,28.9379,228
45.148,30.5128,228
43.6429,31.8298,228
42.8873,33.6816,228
41.1148,32.7553,228
39.744,34.2116,228
37.7765,34.5711,228
36.6879,36.2488,228
36.996,38.2249,228
35.1559,39.0085,228
33.7328,40.4137,228
31.7561,40.1093,228
29.9535,40.9758,228
30.23,38.995,228
29.9431,37.0157,228
30.1286,35.0243,228
30.0099,33.0278,228
28.0724,33.5239,228
28.0923,35.5238,228
26.1958,36.1587,228
26.0375,34.165,228
24.3831,33.0411,228
23.0615,31.54,228
23.1382,29.5414,228
23.7005,27.6221,228
21.7685,28.1389,228
19.9424,28.9547,228
18.0006,29.4336,228
16.1118,28.7759,228
14.1142,28.6791,228
12.8613,27.1201,228
10.9296,26.6021,228
9.97917,24.8424,228
10.0019,22.8425,228
8.03141,22.4999,228
6.3001,21.4986,228
4.90335,20.0672,228
4.0225,18.2716,228
4.94863,16.4989,228
2.99926,16.0518,228
3.95235,14.2935,228
2.15761,13.4109,228
2.66634,11.4767,228
2.09181,9.56098,228
1.93345,7.56726,228
3.44312,6.25543,228
5,5,228
41.3109,46.6257,229
40.342,44.8761,229
40.1611,42.8843,229
38.2987,43.6132,229
38.5445,41.6284,229
39.7241,40.0133,229
38.9947,38.1511,229
36.996,38.2249,229
35.1559,39.0085,229
33.7328,40.4137,229
31.7561,40.1093,229
29.9535,40.9758,229
30.23,38.995,229
29.9431,37.0157,229
30.1286,35.0243,229
30.0099,33.0278,229
28.0724,33.5239,229
28.0923,35.5238,229
26.1958,36.1587,229
26.0375,34.165,229
24.3831,33.0411,229
23.0615,31.54,229
23.1382,29.5414,229
23.7005,27.6221,229
21.7685,28.1389,229
19.9424,28.9547,229
18.0006,29.4336,229
16.1118,28.7759,229
14.1142,28.6791,229
12.8613,27.1201,229
10.9296,26.6021,229
9.97917,24.8424,229
10.0019,22.8425,229
8.03141,22.4999,229
6.3001,21.4986,229
4.90335,20.0672,229
4.0225,18.2716,229
4.94863,16.4989,229
2.99926,16.0518,229
3.95235,14.2935,229
2.15761,13.4109,229
2.66634,11.4767,229
2.09181,9.56098,229
1.93345,7.56726,229
3.44312,6.25543,229
5,5,229
41.3109,46.6257,230
40.342,44.8761,230
40.1611,42.8843,230
38.2987,43.6132,230
38.5445,41.6284,230
39.7241,40.0133,230
38.9947,38.1511,230
36.996,38.2249,230
35.1559,39.0085,230
33.7328,40.4137,230
31.7561,40.1093,230
29.9535,40.9758,230
30.23,38.995,230
29.9431,37.0157,230
30.1286,35.0243,230
30.0099,33.0278,230
28.0724,33.5239,230
28.0923,35.5238,230
26.1958,36.1587,230
26.0375,34.165,230
24.3831,33.0411,230
23.0615,31.54,230
23.1382,29.5414,230
23.7005,27.6221,230
21.7685,28.1389,230
19.9424,28.9547,230
18.0006,29.4336,230
16.1118,28.7759,230
14.1142,28.6791,230
12.8613,27.1201,230
10.9296,26.6021,230
9.97917,24.8424,230
10.0019,22.8425,230
8.03141,22.4999,230
6.3001,21.4986,230
4.90335,20.0672,230
4.0225,18.2716,230
4.94863,16.4989,230
2.99926,16.0518,230
3.95235,14.2935,230
2.15761,13.4109,230
2.66634,11.4767,230
2.09181,9.56098,230
1.93345,7.56726,230
3.44312,6.25543,230
5,5,230
10.533,50.2719,231
9.74392,48.4341,231
10.9792,46.8612,231
10.7267,44.8772,231
9.3601,43.4169,231
11.2473,42.7549,231
10.2481,41.0223,231
11.3903,39.3806,231
12.9759,38.1615,231
13.4558,36.22,231
11.9421,34.9128,231
10.3875,33.6545,231
8.7258,32.5416,231
10,31,231
11.9361,28.8933,231
12.8613,27.1201,231
10.9296,26.6021,231
9.97917,24.8424,231
10.0019,22.8425,231
8.03141,22.4999,231
6.3001,21.4986,231
4.90335,20.0672,231
4.0225,18.2716,231
4.94863,16.4989,231
2.99926,16.0518,231
3.95235,14.2935,231
2.15761,13.4109,231
2.66634,11.4767,231
2.09181,9.56098,231
1.93345,7.56726,231
3.44312,6.25543,231
5,5,231
41.3109,46.6257,232
40.342,44.8761,232
40.1611,42.8843,232
38.2987,43.6132,232
38.5445,41.6284,232
39.7241,40.0133,232
38.9947,38.1511,232
36.996,38.2249,232
35.1559,39.0085,232
33.7328,40.4137,232
31.7561,40.1093,232
29.9535,40.9758,232
30.23,38.995,232
29.9431,37.0157,232
30.1286,35.0243,232
30.0099,33.0278,232
28.0724,33.5239,232
28.0923,35.5238,232
26.1958,36.1587,232
26.0375,34.165,232
24.3831,33.0411,232
23.0615,31.54,232
23.1382,29.5414,232
23.7005,27.6221,232
21.7685,28.1389,232
19.9424,28.9547,232
18.0006,29.4336,232
16.1118,28.7759,232
14.1142,28.6791,232
12.8613,27.1201,232
10.9296,26.6021,232
9.97917,24.8424,232
10.0019,22.8425,232
8.03141,22.4999,232
6.3001,21.4986,232
4.90335,20.0672,232
4.0225,18.2716,232
4.94863,16.4989,232
2.99926,16.0518,232
3.95235,14.2935,232
2.15761,13.4109,232
2.66634,11.4767,232
2.09181,9.56098,232
1.93345,7.56726,232
3.44312,6.25543,232
5,5,232
45.7446,27.0417,233
46.3807,28.9379,233
45.148,30.5128,233
43.6429,31.8298,233
42.8873,33.6816,233
41.1148,32.7553,233
39.744,34.2116,233
37.7765,34.5711,233
36.6879,36.2488,233
36.996,38.2249,233
35.1559,39.0085,233
33.7328,40.4137,233
31.7561,40.1093,233
29.9535,40.9758,233
30.23,38.995,233
29.9431,37.0157,233
30.1286,35.0243,233
30.0099,33.0278,233
28.0724,33.5239,233
28.0923,35.5238,233
26.1958,36.1587,233
26.0375,34.165,233
24.3831,33.0411,233
23.0615,31.54,233
23.1382,29.5414,233
23.7005,27.6221,233
21.7685,28.1389,233
19.9424,28.9547,233
18.0006,29.4336,233
16.1118,28.7759,233
14.1142,28.6791,233
12.8613,27.1201,233
10.9296,26.6021,233
9.97917,24.8424,233
10.0019,22.8425,233
8.03141,22.4999,233
6.3001,21.4986,233
4.90335,20.0672,233
4.0225,18.2716,233
4.94863,16.4989,233
2.99926,16.0518,233
3.95235,14.2935,233
2.15761,13.4109,233
2.66634,11.4767,233
2.09181,9.56098,233
1.93345,7.56726,233
3.44312,6.25543,233
5,5,233
47.3752,25.8835,234
45.7446,27.0417,234
46.3807,28.9379,234
45.148,30.5128,234
43.6429,31.8298,234
42.8873,33.6816,234
41.1148,32.7553,234
39.744,34.2116,234
37.7765,34.5711,234
36.6879,36.2488,234
36.996,38.2249,234
35.1559,39.0085,234
33.7328,40.4137,234
31.7561,40.1093,234
29.9535,40.9758,234
30.23,38.995,234
29.9431,37.0157,234
30.1286,35.0243,234
30.0099,33.0278,234
28.0724,33.5239,234
28.0923,35.5238,234
26.1958,36.1587,234
26.0375,34.165,234
24.3831,33.0411,234
23.0615,31.54,234
23.1382,29.5414,234
23.7005,27.6221,234
21.7685,28.1389,234
19.9424,28.9547,234
18.0006,29.4336,234
16.1118,28.7759,234
14.1142,28.6791,234
12.8613,27.1201,234
10.9296,26.6021,234
9.97917,24.8424,234
10.0019,22.8425,234
8.03141,22.4999,234
6.3001,21.4986,234
4.90335,20.0672,234
4.0225,18.2716,234
4.94863,16.4989,234
2.99926,16.0518,234
3.95235,14.2935,234
2.15761,13.4109,234
2.66634,11.4767,234
2.09181,9.56098,234
1.93345,7.56726,234
3.44312,6.25543,234
5,5,234
28.1754,46.891,235
26.5344,45.7476,235
28.122,44.5313,235
29.0087,42.7386,235
29.9535,40.9758,235
30.23,38.995,235
29.9431,37.0157,235
30.1286,35.0243,235
30.0099,33.0278,235
28.0724,33.5239,235
28.0923,35.5238,235
26.1958,36.1587,235
26.0375,34.165,235
24.3831,33.0411,235
23.0615,31.54,235
23.1382,29.5414,235
23.7005,27.6221,235
21.7685,28.1389,235
19.9424,28.9547,235
18.0006,29.4336,235
16.1118,28.7759,235
14.1142,28.6791,235
12.8613,27.1201,235
10.9296,26.6021,235
9.97917,24.8424,235
10.0019,22.8425,235
8.03141,22.4999,235
6.3001,21.4986,235
4.90335,20.0672,235
4.0225,18.2716,235
4.94863,16.4989,235
2.99926,16.0518,235
3.95235,14.2935,235
2.15761,13.4109,235
2.66634,11.4767,235
2.09181,9.56098,235
1.93345,7.56726,235
3.44312,6.25543,235
5,5,235
23.5279,25.6296,236
23.7005,27.6221,236
21.7685,28.1389,236
19.9424,28.9547,236
18.0006,29.4336,236
16.1118,28.7759,236
14.1142,28.6791,236
12.8613,27.1201,236
10.9296,26.6021,236
9.97917,24.8424,236
10.0019,22.8425,236
8.03141,22.4999,236
6.3001,21.4986,236
4.90335,20.0672,236
4.0225,18.2716,236
4.94863,16.4989,236
2.99926,16.0518,236
3.95235,14.2935,236
2.15761,13.4109,236
2.66634,11.4767,236
2.09181,9.56098,236
1.93345,7.56726,236
3.44312,6.25543,236
5,5,236
10.533,50.2719,237
9.74392,48.4341,237
10.9792,46.8612,237
10.7267,44.8772,237
9.3601,43.4169,237
11.2473,42.7549,237
10.2481,41.0223,237
11.3903,39.3806,237
12.9759,38.1615,237
13.4558,36.22,237
11.9421,34.9128,237
10.3875,33.6545,237
8.7258,32.5416,237
10,31,237
11.9361,28.8933,237
12.8613,27.1201,237
10.9296,26.6021,237
9.97917,24.8424,237
10.0019,22.8425,237
8.03141,22.4999,237
6.3001,21.4986,237
4.90335,20.0672,237
4.0225,18.2716,237
4.94863,16.4989,237
2.99926,16.0518,237
3.95235,14.2935,237
2.15761,13.4109,237
2.66634,11.4767,237
2.09181,9.56098,237
1.93345,7.56726,237
3.44312,6.25543,237
5,5,237
9.32482,51.8657,238
10.533,50.2719,238
9.74392,48.4341,238
10.9792,46.8612,238
10.7267,44.8772,238
9.3601,43.4169,238
11.2473,42.7549,238
10.2481,41.0223,238
11.3903,39.3806,238
12.9759,38.1615,238
13.4558,36.22,238
11.9421,34.9128,238
10.3875,33.6545,238
8.7258,32.5416,238
10,31,238
11.9361,28.8933,238
12.8613,27.1201,238
10.9296,26.6021,238
9.97917,24.8424,238
10.0019,22.8425,238
8.03141,22.4999,238
6.3001,21.4986,238
4.90335,20.0672,238
4.0225,18.2716,238
4.94863,16.4989,238
2.99926,16.0518,238
3.95235,14.2935,238
2.15761,13.4109,238
2.66634,11.4767,238
2.09181,9.56098,238
1.93345,7.56726,238
3.44312,6.25543,238
5,5,238
9.32482,51.8657,239
10.533,50.2719,239
9.74392,48.4341,239
10.9792,46.8612,239
10.7267,44.8772,239
9.3601,43.4169,239
11.2473,42.7549,239
10.2481,41.0223,239
11.3903,39.3806,239
12.9759,38.1615,239
13.4558,36.22,239
11.9421,34.9128,239
10.3875,33.6545,239
8.7258,32.5416,239
10,31,239
11.9361,28.8933,239
12.8613,27.1201,239
10.9296,26.6021,239
9.97917,24.8424,239
10.0019,22.8425,239
8.03141,22.4999,239
6.3001,21.4986,239
4.90335,20.0672,239
4.0225,18.2716,239
4.94863,16.4989,239
2.99926,16.0518,239
3.95235,14.2935,239
2.15761,13.4109,239
2.66634,11.4767,239
2.09181,9.56098,239
1.93345,7.56726,239
3.44312,6.25543,239
5,5,239
41.3109,46.6257,240
40.342,44.8761,240
40.1611,42.8843,240
38.2987,43.6132,240
38.5445,41.6284,240
39.7241,40.0133,240
38.9947,38.1511,240
36.996,38.2249,240
35.1559,39.0085,240
33.7328,40.4137,240
31.7561,40.1093,240
29.9535,40.9758,240
30.23,38.995,240
29.9431,37.0157,240
30.1286,35.0243,240
30.0099,33.0278,240
28.0724,33.5239,240
28.0923,35.5238,240
26.1958,36.1587,240
26.0375,34.165,240
24.3831,33.0411,240
23.0615,31.54,240
23.1382,29.5414,240
23.7005,27.6221,240
21.7685,28.1389,240
19.9424,28.9547,240
18.0006,29.4336,240
16.1118,28.7759,240
14.1142,28.6791,240
12.8613,27.1201,240
10.9296,26.6021,240
9.97917,24.8424,240
10.0019,22.8425,240
8.03141,22.4999,240
6.3001,21.4986,240
4.90335,20.0672,240
4.0225,18.2716,240
4.94863,16.4989,240
2.99926,16.0518,240
3.95235,14.2935,240
2.15761,13.4109,240
2.66634,11.4767,240
2.09181,9.56098,240
1.93345,7.56726,240
3.44312,6.25543,240
5,5,240
7.29629,31.1428,241
8.7258,32.5416,241
10,31,241
11.9361,28.8933,241
12.8613,27.1201,241
10.9296,26.6021,241
9.97917,24.8424,241
10.0019,22.8425,241
8.03141,22.4999,241
6.3001,21.4986,241
4.90335,20.0672,241
4.0225,18.2716,241
4.94863,16.4989,241
2.99926,16.0518,241
3.95235,14.2935,241
2.15761,13.4109,241
2.66634,11.4767,241
2.09181,9.56098,241
1.93345,7.56726,241
3.44312,6.25543,241
5,5,241
43.205,47.268,242
41.3109,46.6257,242
40.342,44.8761,242
40.1611,42.8843,242
38.2987,43.6132,242
38.5445,41.6284,242
39.7241,40.0133,242
38.9947,38.1511,242
36.996,38.2249,242
35.1559,39.0085,242
33.7328,40.4137,242
31.7561,40.1093,242
29.9535,40.9758,242
30.23,38.995,242
29.9431,37.0157,242
30.1286,35.0243,242
30.0099,33.0278,242
28.0724,33.5239,242
28.0923,35.5238,242
26.1958,36.1587,242
26.0375,34.165,242
24.3831,33.0411,242
23.0615,31.54,242
23.1382,29.5414,242
23.7005,27.6221,242
21.7685,28.1389,242
19.9424,28.9547,242
18.0006,29.4336,242
16.1118,28.7759,242
14.1142,28.6791,242
12.8613,27.1201,242
10.9296,26.6021,242
9.97917,24.8424,242
10.0019,22.8425,242
8.03141,22.4999,242
6.3001,21.4986,242
4.90335,20.0672,242
4.0225,18.2716,242
4.94863,16.4989,242
2.99926,16.0518,242
3.95235,14.2935,242
2.15761,13.4109,242
2.66634,11.4767,242
2.09181,9.56098,242
1.93345,7.56726,242
3.44312,6.25543,242
5,5,242
47.3752,25.8835,243
45.7446,27.0417,243
46.3807,28.9379,243
45.148,30.5128,243
43.6429,31.8298,243
42.8873,33.6816,243
41.1148,32.7553,243
39.744,34.2116,243
37.7765,34.5711,243
36.6879,36.2488,243
36.996,38.2249,243
35.1559,39.0085,243
33.7328,40.4137,243
31.7561,40.1093,243
29.9535,40.9758,243
30.23,38.995,243
29.9431,37.0157,243
30.1286,35.0243,243
30.0099,33.0278,243
28.0724,33.5239,243
28.0923,35.5238,243
26.1958,36.1587,243
26.0375,34.165,243
24.3831,33.0411,243
23.0615,31.54,243
23.1382,29.5414,243
23.7005,27.6221,243
21.7685,28.1389,243
19.9424,28.9547,243
18.0006,29.4336,243
16.1118,28.7759,243
14.1142,28.6791,243
12.8613,27.1201,243
10.9296,26.6021,243
9.97917,24.8424,243
10.0019,22.8425,243
8.03141,22.4999,243
6.3001,21.4986,243
4.90335,20.0672,243
4.0225,18.2716,243
4.94863,16.4989,243
2.99926,16.0518,243
3.95235,14.2935,243
2.15761,13.4109,243
2.66634,11.4767,243
2.09181,9.56098,243
1.93345,7.56726,243
3.44312,6.25543,243
5,5,243
28.122,44.5313,244
29.0087,42.7386,244
29.9535,40.9758,244
30.23,38.995,244
29.9431,37.0157,244
30.1286,35.0243,244
30.0099,33.0278,244
28.0724,33.5239,244
28.0923,35.5238,244
26.1958,36.1587,244
26.0375,34.165,244
24.3831,33.0411,244
23.0615,31.54,244
23.1382,29.5414,244
23.7005,27.6221,244
21.7685,28.1389,244
19.9424,28.9547,244
18.0006,29.4336,244
16.1118,28.7759,244
14.1142,28.6791,244
12.8613,27.1201,244
10.9296,26.6021,244
9.97917,24.8424,244
10.0019,22.8425,244
8.03141,22.4999,244
6.3001,21.4986,244
4.90335,20.0672,244
4.0225,18.2716,244
4.94863,16.4989,244
2.99926,16.0518,244
3.95235,14.2935,244
2.15761,13.4109,244
2.66634,11.4767,244
2.09181,9.56098,244
1.93345,7.56726,244
3.44312,6.25543,244
5,5,244
43.205,47.268,245
41.3109,46.6257,245
40.342,44.8761,245
40.1611,42.8843,245
38.2987,43.6132,245
38.5445,41.6284,245
39.7241,40.0133,245
38.9947,38.1511,245
36.996,38.2249,245
35.1559,39.0085,245
33.7328,40.4137,245
31.7561,40.1093,245
29.9535,40.9758,245
30.23,38.995,245
29.9431,37.0157,245
30.1286,35.0243,245
30.0099,33.0278,245
28.0724,33.5239,245
28.0923,35.5238,245
26.1958,36.1587,245
26.0375,34.165,245
24.3831,33.0411,245
23.0615,31.54,245
23.1382,29.5414,245
23.7005,27.6221,245
21.7685,28.1389,245
19.9424,28.9547,245
18.0006,29.4336,245
16.1118,28.7759,245
14.1142,28.6791,245
12.8613,27.1201,245
10.9296,26.6021,245
9.97917,24.8424,245
10.0019,22.8425,245
8.03141,22.4999,245
6.3001,21.4986,245
4.90335,20.0672,245
4.0225,18.2716,245
4.94863,16.4989,245
2.99926,16.0518,245
3.95235,14.2935,245
2.15761,13.4109,245
2.66634,11.4767,245
2.09181,9.56098,245
1.93345,7.56726,245
3.44312,6.25543,245
5,5,245
32.6001,42.0621,246
33.7328,40.4137,246
31.7561,40.1093,246
29.9535,40.9758,246
30.23,38.995,246
29.9431,37.0157,246
30.1286,35.0243,246
30.0099,33.0278,246
28.0724,33.5239,246
28.0923,35.5238,246
26.1958,36.1587,246
26.0375,34.165,246
24.3831,33.0411,246
23.0615,31.54,246
23.1382,29.5414,246
23.7005,27.6221,246
21.7685,28.1389,246
19.9424,28.9547,246
18.0006,29.4336,246
16.1118,28.7759,246
14.1142,28.6791,246
12.8613,27.1201,246
10.9296,26.6021,246
9.97917,24.8424,246
10.0019,22.8425,246
8.03141,22.4999,246
6.3001,21.4986,246
4.90335,20.0672,246
4.0225,18.2716,246
4.94863,16.4989,246
2.99926,16.0518,246
3.95235,14.2935,246
2.15761,13.4109,246
2.66634,11.4767,246
2.09181,9.56098,246
1.93345,7.56726,246
3.44312,6.25543,246
5,5,246
10.2621,53.6325,247
9.32482,51.8657,247
10.533,50.2719,247
9.74392,48.4341,247
10.9792,46.8612,247
10.7267,44.8772,247
9.3601,43.4169,247
11.2473,42.7549,247
10.2481,41.0223,247
11.3903,39.3806,247
12.9759,38.1615,247
13.4558,36.22,247
11.9421,34.9128,247
10.3875,33.6545,247
8.7258,32.5416,247
10,31,247
11.9361,28.8933,247
12.8613,27.1201,247
10.9296,26.6021,247
9.97917,24.8424,247
10.0019,22.8425,247
8.03141,22.4999,247
6.3001,21.4986,247
4.90335,20.0672,247
4.0225,18.2716,247
4.94863,16.4989,247
2.99926,16.0518,247
3.95235,14.2935,247
2.15761,13.4109,247
2.66634,11.4767,247
2.09181,9.56098,247
1.93345,7.56726,247
3.44312,6.25543,247
5,5,247
10.2621,53.6325,248
9.32482,51.8657,248
10.533,50.2719,248
9.74392,48.4341,248
10.9792,46.8612,248
10.7267,44.8772,248
9.3601,43.4169,248
11.2473,42.7549,248
10.2481,41.0223,248
11.3903,39.3806,248
12.9759,38.1615,248
13.4558,36.22,248
11.9421,34.9128,248
10.3875,33.6545,248
8.7258,32.5416,248
10,31,248
11.9361,28.8933,248
12.8613,27.1201,248
10.9296,26.6021,248
9.97917,24.8424,248
10.0019,22.8425,248
8.03141,22.4999,248
6.3001,21.4986,248
4.90335,20.0672,248
4.0225,18.2716,248
4.94863,16.4989,248
2.99926,16.0518,248
3.95235,14.2935,248
2.15761,13.4109,248
2.66634,11.4767,248
2.09181,9.56098,248
1.93345,7.56726,248
3.44312,6.25543,248
5,5,248
47.7476,30.398,249
46.3807,28.9379,249
45.148,30.5128,249
43.6429,31.8298,249
42.8873,33.6816,249
41.1148,32.7553,249
39.744,34.2116,249
37.7765,34.5711,249
36.6879,36.2488,249
36.996,38.2249,249
35.1559,39.0085,249
33.7328,40.4137,249
31.7561,40.1093,249
29.9535,40.9758,249
30.23,38.995,249
29.9431,37.0157,249
30.1286,35.0243,249
30.0099,33.0278,249
28.0724,33.5239,249
28.0923,35.5238,249
26.1958,36.1587,249
26.0375,34.165,249
24.3831,33.0411,249
23.0615,31.54,249
23.1382,29.5414,249
23.7005,27.6221,249
21.7685,28.1389,249
19.9424,28.9547,249
18.0006,29.4336,249
16.1118,28.7759,249
14.1142,28.6791,249
12.8613,27.1201,249
10.9296,26.6021,249
9.97917,24.8424,249
10.0019,22.8425,249
8.03141,22.4999,249
6.3001,21.4986,249
4.90335,20.0672,249
4.0225,18.2716,249
4.94863,16.4989,249
2.99926,16.0518,249
3.95235,14.2935,249
2.15761,13.4109,249
2.66634,11.4767,249
2.09181,9.56098,249
1.93345,7.56726,249
3.44312,6.25543,249
5,5,249
11.8723,54.8187,250
10.2621,53.6325,250
9.32482,51.8657,250
10.533,50.2719,250
9.74392,48.4341,250
10.9792,46.8612,250
10.7267,44.8772,250
9.3601,43.4169,250
11.2473,42.7549,250
10.2481,41.0223,250
11.3903,39.3806,250
12.9759,38.1615,250
13.4558,36.22,250
11.9421,34.9128,250
10.3875,33.6545,250
8.7258,32.5416,250
10,31,250
11.9361,28.8933,250
